repetitions,orthographic_form,meanDuration,medianDuration,stDevDuration
2,заставляй,0.6300000000000001,0.6300000000000001,0.07
10,джимми,0.485,0.42500000000000004,0.1513439790675532
3,круги,0.40666666666666657,0.4099999999999999,0.04496912521077338
1,мексиканцев,0.6499999999999999,0.6499999999999999,0.0
1,поддержите,0.6599999999999997,0.6599999999999997,0.0
2,очевидного,0.6900000000000002,0.6900000000000002,0.050000000000000044
1,провалились,0.5500000000000003,0.5500000000000003,0.0
6,разрушение,0.7399999999999999,0.7299999999999999,0.1093922605428128
1,ощутимым,0.6299999999999999,0.6299999999999999,0.0
2,необыкновенно,0.7300000000000002,0.7300000000000002,0.050000000000000044
1,поражало,0.48999999999999977,0.48999999999999977,0.0
2,насыщенные,0.605,0.605,0.02499999999999991
2,сирийцев,0.715,0.715,0.03500000000000003
2,приведении,0.72,0.72,0.019999999999999796
2,дат,0.4500000000000002,0.4500000000000002,0.1200000000000001
5,заговоров,0.698,0.7000000000000002,0.03969886648255843
2,мировыми,0.6200000000000001,0.6200000000000001,0.06000000000000005
3,разумный,0.4633333333333334,0.4500000000000002,0.0418993502999218
1,опирающийся,0.7000000000000002,0.7000000000000002,0.0
6,неспокойная,0.85,0.855,0.04358898943540662
6,залит,0.365,0.3849999999999999,0.03593976442141305
2,овада,0.4700000000000001,0.4700000000000001,0.010000000000000009
2,органической,0.5999999999999999,0.5999999999999999,0.030000000000000027
1,макроэкономических,0.9500000000000002,0.9500000000000002,0.0
2,повысило,0.5550000000000002,0.5550000000000002,0.0349999999999997
2,представляете,0.655,0.655,0.025000000000000078
1,логистически,0.7099999999999997,0.7099999999999997,0.0
2,поглотит,0.585,0.585,0.0050000000000001155
2,председательский,0.8049999999999999,0.8049999999999999,0.024999999999999967
2,озаглавленный,0.81,0.81,0.040000000000000036
2,осмысления,0.7649999999999999,0.7649999999999999,0.03499999999999992
6,регулируемого,0.8850000000000001,0.845,0.09142392101268307
6,отколошматили,0.9516666666666667,0.9649999999999999,0.07243771270700256
4,равновесие,0.6699999999999999,0.6699999999999999,0.0919238815542512
4,изобразительному,0.7725000000000001,0.7750000000000001,0.055396299515400725
4,искусству,0.4774999999999999,0.46499999999999986,0.04437059837324732
2,ночей,0.6350000000000001,0.6350000000000001,0.21499999999999997
5,сосиски,0.574,0.5499999999999998,0.08593020423576349
6,опубликованное,0.8283333333333335,0.82,0.05669117117231655
5,прошлую,0.45,0.4500000000000002,0.030331501776206186
2,неминуемой,0.46499999999999986,0.46499999999999986,0.004999999999999893
6,прибавляю,0.6749999999999998,0.6699999999999999,0.06264982043070841
2,армий,0.4099999999999999,0.4099999999999999,0.07000000000000006
2,распространяющихся,1.06,1.06,0.020000000000000018
2,экземплярах,0.8050000000000002,0.8050000000000002,0.06499999999999995
2,слушают,0.4650000000000001,0.4650000000000001,0.004999999999999893
3,музыкальное,0.5233333333333333,0.5099999999999998,0.033993463423951785
2,сжигать,0.44000000000000006,0.44000000000000006,0.04999999999999993
2,углеводороды,0.835,0.835,0.04499999999999993
2,направляя,0.5,0.5,0.020000000000000018
2,ужасающая,0.665,0.665,0.014999999999999902
2,очередная,0.5249999999999999,0.5249999999999999,0.04500000000000037
2,вызванная,0.4849999999999999,0.4849999999999999,0.015000000000000124
2,потеплением,0.605,0.605,0.05500000000000016
2,встречали,0.6000000000000001,0.6000000000000001,0.06000000000000005
1,подъемы,0.6600000000000001,0.6600000000000001,0.0
1,спады,0.5800000000000001,0.5800000000000001,0.0
1,средиземноморьем,1.1499999999999995,1.1499999999999995,0.0
6,умышленное,0.6266666666666666,0.615,0.031972210155418124
5,запутывание,0.6899999999999998,0.71,0.07563068160475614
5,реальном,0.39399999999999996,0.3999999999999999,0.007999999999999985
2,оккупированные,0.6400000000000001,0.6400000000000001,0.06000000000000005
2,направляет,0.6099999999999999,0.6099999999999999,4.440892098500626e-16
6,развязку,0.5516666666666666,0.5600000000000003,0.05112620550059328
4,очевидностью,0.6100000000000001,0.6250000000000001,0.10653637876331261
1,отражающих,0.6999999999999997,0.6999999999999997,0.0
2,горда,0.31499999999999995,0.31499999999999995,0.015000000000000124
2,приведших,0.6699999999999999,0.6699999999999999,0.10999999999999943
4,прервать,0.45999999999999996,0.46499999999999986,0.021213203435596392
2,потеряла,0.67,0.67,0.09999999999999998
2,хватать,0.46499999999999986,0.46499999999999986,0.07500000000000018
4,телевизору,0.6174999999999999,0.615,0.02861380785564895
4,кашпировские,0.8174999999999999,0.8,0.11605494388435153
4,чумаки,0.6525000000000001,0.645,0.05717298313014641
4,овладевают,0.7475,0.7400000000000002,0.10871407452579417
4,умами,0.405,0.3849999999999998,0.07433034373659275
2,приотворил,0.7199999999999999,0.7199999999999999,0.019999999999999907
2,заболоченные,0.635,0.635,0.065
2,озера,0.3999999999999999,0.3999999999999999,0.009999999999999787
2,пресной,0.345,0.345,0.014999999999999902
3,предполагал,0.5899999999999999,0.5899999999999999,0.048989794855663606
2,нуждающемся,1.12,1.12,0.0600000000000005
2,понятий,0.6700000000000004,0.6700000000000004,0.0900000000000003
7,родители,0.5742857142857144,0.5799999999999998,0.05473498303048007
5,последнем,0.534,0.54,0.04800000000000004
3,катастрофическим,0.93,0.96,0.06480740698407873
2,диверсификацию,1.0800000000000005,1.0800000000000005,0.08000000000000052
5,заготовленных,0.7619999999999998,0.7699999999999998,0.04955804677345556
7,универсальных,0.6771428571428573,0.69,0.03917516914514879
6,формул,0.4699999999999998,0.4849999999999999,0.05802298395176409
4,избранной,0.5574999999999999,0.5549999999999998,0.11562331079847174
4,предметная,0.5900000000000001,0.5900000000000002,0.04242640687119281
1,сближения,0.6499999999999995,0.6499999999999995,0.0
1,приходило,0.43999999999999995,0.43999999999999995,0.0
2,советоваться,0.5599999999999999,0.5599999999999999,1.1102230246251565e-16
7,близнецы,0.6614285714285714,0.6799999999999999,0.13388999444411398
1,формулирование,0.8800000000000003,0.8800000000000003,0.0
4,созванное,0.5525,0.5750000000000001,0.0553962995154009
4,нанесла,0.4575,0.44000000000000006,0.05117372372614682
2,громадный,0.52,0.52,0.04999999999999982
2,овацию,0.665,0.665,0.2150000000000003
6,головной,0.5166666666666667,0.51,0.08634555897992413
6,новосибирске,0.91,0.875,0.11045361017187266
1,незамедлительное,0.69,0.69,0.0
1,существующую,0.7999999999999998,0.7999999999999998,0.0
2,впустив,0.4149999999999999,0.4149999999999999,0.0050000000000000044
1,первостепенная,0.8900000000000001,0.8900000000000001,0.0
5,признал,0.4840000000000001,0.5,0.0588557558782486
4,отрадный,0.53,0.5349999999999999,0.02738612787525835
5,тронет,0.5660000000000001,0.5799999999999998,0.038781438859330594
3,подготовленном,0.6966666666666667,0.73,0.054365021434333576
2,подготовительном,0.7649999999999999,0.7649999999999999,0.0050000000000001155
2,трактовать,0.6400000000000001,0.6400000000000001,0.010000000000000009
2,информированность,0.88,0.88,0.04999999999999971
6,взаимосвязи,0.7299999999999996,0.6999999999999995,0.072571803523591
2,насущный,0.495,0.495,0.0050000000000000044
3,проходившей,0.64,0.6400000000000006,0.08164965809277232
1,картахене,0.5700000000000003,0.5700000000000003,0.0
2,использую,0.485,0.485,0.004999999999999893
2,военнослужащие,0.895,0.895,0.015000000000000124
2,враждебную,0.6799999999999999,0.6799999999999999,0.010000000000000009
2,конфронтационную,1.0650000000000004,1.0650000000000004,0.23499999999999988
1,принималась,0.56,0.56,0.0
5,сократили,0.5660000000000001,0.5500000000000003,0.04317406628984577
2,невежество,0.6250000000000001,0.6250000000000001,0.03500000000000003
2,нетерпимость,0.645,0.645,0.05499999999999999
1,иммиграционная,0.5900000000000003,0.5900000000000003,0.0
1,подчас,0.41999999999999993,0.41999999999999993,0.0
2,комментарий,0.6599999999999997,0.6599999999999997,0.10000000000000009
7,выдержки,0.5914285714285714,0.5800000000000005,0.0769839633446141
1,умеем,0.37,0.37,0.0
6,встаёт,0.41333333333333333,0.43,0.05217491947499515
6,подаёт,0.555,0.56,0.04272001872658765
2,юлии,0.32999999999999996,0.32999999999999996,0.05999999999999994
2,михайловне,0.7749999999999999,0.7749999999999999,0.04499999999999993
2,пропадавший,0.7499999999999998,0.7499999999999998,0.08999999999999964
2,откинувшись,0.705,0.705,0.0050000000000000044
2,зарыдала,0.6099999999999999,0.6099999999999999,0.06999999999999984
2,закрываясь,0.685,0.685,0.1549999999999998
2,присоединяясь,0.6900000000000001,0.6900000000000001,0.09999999999999998
1,исступлении,0.6399999999999999,0.6399999999999999,0.0
3,отчаянии,0.6500000000000001,0.6500000000000001,0.0816496580927725
1,поту,0.4900000000000002,0.4900000000000002,0.0
2,внушительных,0.575,0.575,0.025000000000000133
5,сомневаюсь,0.5959999999999999,0.6199999999999999,0.06711184694225013
1,рисуют,0.44000000000000017,0.44000000000000017,0.0
1,нежелание,0.5700000000000003,0.5700000000000003,0.0
5,полюбил,0.642,0.6200000000000001,0.06177378084592201
4,превратился,0.6425,0.635,0.016393596310754974
1,опубликовано,0.6699999999999999,0.6699999999999999,0.0
1,реализуемой,0.6299999999999999,0.6299999999999999,0.0
2,драматичный,0.6800000000000004,0.6800000000000004,2.220446049250313e-16
2,устанавливается,0.8950000000000001,0.8950000000000001,0.07500000000000007
2,виновность,0.6099999999999999,0.6099999999999999,0.0
5,иммигрант,0.704,0.69,0.06651315659326355
3,проистекает,0.7099999999999999,0.7199999999999998,0.08602325267042607
1,избрала,0.5199999999999996,0.5199999999999996,0.0
2,общепризнанного,1.025,1.025,0.18500000000000005
2,презумпции,0.7599999999999998,0.7599999999999998,0.17999999999999972
2,невиновности,0.8099999999999996,0.8099999999999996,0.020000000000000462
3,стараются,0.6399999999999998,0.6599999999999997,0.05099019513592786
8,скорейшему,0.6549999999999999,0.6050000000000001,0.09354143466934843
1,высказалось,0.5699999999999998,0.5699999999999998,0.0
1,младенческой,0.8700000000000001,0.8700000000000001,0.0
2,перечисленных,0.7899999999999999,0.7899999999999999,0.02000000000000013
4,конструктивных,0.8025,0.7999999999999998,0.08554969316134323
1,южноамериканский,0.88,0.88,0.0
1,строителем,0.4999999999999998,0.4999999999999998,0.0
2,спорте,0.7350000000000003,0.7350000000000003,0.17499999999999982
1,агропромышленном,0.7999999999999998,0.7999999999999998,0.0
2,комплексе,0.6649999999999998,0.6649999999999998,0.025000000000000133
1,учусь,0.3999999999999999,0.3999999999999999,0.0
1,высоту,0.6800000000000002,0.6800000000000002,0.0
1,низость,0.5499999999999998,0.5499999999999998,0.0
2,диван,0.395,0.395,0.05499999999999994
1,оглядывала,0.73,0.73,0.0
6,таиланда,0.6583333333333333,0.6700000000000002,0.1257532857975842
1,касита,0.4299999999999997,0.4299999999999997,0.0
1,пирома,0.5300000000000002,0.5300000000000002,0.0
2,вырвали,0.4850000000000001,0.4850000000000001,0.06499999999999995
2,детских,0.3999999999999999,0.3999999999999999,0.029999999999999805
1,эпизодическое,0.8799999999999999,0.8799999999999999,0.0
2,негодования,0.6900000000000002,0.6900000000000002,0.09000000000000008
2,упустил,0.6299999999999999,0.6299999999999999,0.009999999999999787
1,площадкой,0.48,0.48,0.0
4,телега,0.44500000000000023,0.44000000000000034,0.035707142142714414
2,поровнялась,0.7899999999999999,0.7899999999999999,0.019999999999999907
2,порядочная,0.5950000000000002,0.5950000000000002,0.04499999999999993
2,мужицкая,0.5349999999999997,0.5349999999999997,0.0349999999999997
2,патовая,0.42500000000000004,0.42500000000000004,0.04500000000000004
2,подготовительной,0.7250000000000003,0.7250000000000003,0.04500000000000015
2,вдумайтесь,0.7100000000000001,0.7100000000000001,0.009999999999999898
2,личном,0.41000000000000014,0.41000000000000014,0.020000000000000018
1,рассел,0.59,0.59,0.0
1,предотвратит,0.7199999999999998,0.7199999999999998,0.0
2,новозеландская,0.8200000000000001,0.8200000000000001,0.02999999999999997
2,народность,0.5699999999999998,0.5699999999999998,0.010000000000000009
2,маори,0.5750000000000002,0.5750000000000002,0.02499999999999991
5,называет,0.4880000000000001,0.52,0.06046486583132389
3,тихий,0.34333333333333327,0.3599999999999999,0.030912061651652407
2,охраняет,0.5099999999999998,0.5099999999999998,0.040000000000000036
2,кива,0.4400000000000004,0.4400000000000004,0.019999999999999574
2,омнибусной,0.7850000000000001,0.7850000000000001,0.17499999999999982
2,энрики,0.46999999999999975,0.46999999999999975,0.0600000000000005
2,валли,0.5000000000000004,0.5000000000000004,0.07999999999999963
2,желанной,0.5,0.5,0.04999999999999982
2,рослый,0.6699999999999999,0.6699999999999999,0.0900000000000003
3,пагубно,0.44333333333333336,0.45999999999999996,0.046427960923947055
2,ресурсах,0.5650000000000002,0.5650000000000002,0.0050000000000001155
3,санитарных,0.6233333333333332,0.5999999999999996,0.04784233364802443
2,вертикального,0.785,0.785,0.025000000000000022
2,горизонтального,0.7949999999999999,0.7949999999999999,0.03500000000000014
3,ухудшаться,0.7566666666666667,0.7599999999999998,0.028674417556808315
6,представленному,0.805,0.8200000000000003,0.07910962857537218
2,международник,0.655,0.655,0.025000000000000133
2,заданный,0.5500000000000003,0.5500000000000003,4.440892098500626e-16
2,оскорбленною,0.7849999999999999,0.7849999999999999,0.04499999999999993
2,нападаешь,0.56,0.56,0.0
1,основоположником,1.2100000000000002,1.2100000000000002,0.0
2,возлагал,0.5700000000000001,0.5700000000000001,0.0
2,варю,0.42500000000000004,0.42500000000000004,0.04499999999999971
5,подушкой,0.5,0.5,0.027568097504180468
2,миссис,0.3850000000000001,0.3850000000000001,0.06500000000000006
6,август,0.43500000000000033,0.4550000000000005,0.08732124598286505
6,окончательным,0.7466666666666665,0.6799999999999997,0.16069294390925265
5,ответит,0.548,0.56,0.04791659420284373
5,бросилась,0.5980000000000001,0.5299999999999998,0.11822013364905325
2,подвергалась,0.6700000000000002,0.6700000000000002,0.02000000000000024
1,обдумали,0.43999999999999995,0.43999999999999995,0.0
3,составил,0.4466666666666668,0.47000000000000003,0.0713364485301091
2,быструю,0.41500000000000004,0.41500000000000004,0.015000000000000124
2,провалом,0.545,0.545,0.0050000000000000044
2,суверенными,0.5899999999999999,0.5899999999999999,0.10999999999999943
2,толковании,0.6399999999999997,0.6399999999999997,0.009999999999999787
1,оперативности,0.5899999999999999,0.5899999999999999,0.0
2,образовавшийся,0.7449999999999999,0.7449999999999999,0.06500000000000017
2,морскую,0.36,0.36,1.1102230246251565e-16
3,извиняться,0.5666666666666665,0.5099999999999998,0.08730533902472531
2,обобщенный,0.5949999999999998,0.5949999999999998,0.01499999999999968
2,подтвердим,0.5249999999999999,0.5249999999999999,0.004999999999999893
3,фонде,0.3966666666666668,0.41000000000000014,0.033993463423951924
2,упомянутых,0.6800000000000002,0.6800000000000002,0.06000000000000005
3,различаются,0.8533333333333332,0.8500000000000005,0.004714045207910007
2,исправляет,0.5350000000000001,0.5350000000000001,0.004999999999999893
2,допущенную,0.69,0.69,0.06999999999999984
2,исключает,0.655,0.655,0.014999999999999902
3,малыми,0.4433333333333332,0.44999999999999973,0.016996731711975934
2,островными,0.5449999999999999,0.5449999999999999,0.054999999999999716
2,океанические,0.6949999999999998,0.6949999999999998,0.0349999999999997
4,внешними,0.51,0.5049999999999999,0.07842193570679064
2,профсоюзами,0.8850000000000002,0.8850000000000002,0.02499999999999991
2,выброс,0.37000000000000033,0.37000000000000033,0.010000000000000009
2,судоходства,0.8300000000000005,0.8300000000000005,0.020000000000000018
4,всемирном,0.6074999999999999,0.6199999999999999,0.08347903928531995
6,информационную,0.8100000000000004,0.7800000000000001,0.10503967504392484
2,сообщаю,0.6450000000000001,0.6450000000000001,0.03500000000000003
8,здоровьем,0.575,0.5300000000000002,0.1266885945931993
2,представляемый,0.665,0.665,0.025000000000000078
2,звено,0.2849999999999999,0.2849999999999999,0.0050000000000001155
2,цепи,0.4600000000000002,0.4600000000000002,0.07000000000000006
2,текущим,0.5149999999999999,0.5149999999999999,0.025000000000000133
2,подачи,0.5,0.5,0.040000000000000036
2,апелляций,0.5750000000000002,0.5750000000000002,0.054999999999999716
2,утрачивает,0.6200000000000001,0.6200000000000001,0.0
2,включенного,0.7649999999999997,0.7649999999999997,0.21499999999999986
2,массовых,0.43999999999999995,0.43999999999999995,0.029999999999999805
2,недавнюю,0.545,0.545,0.07500000000000007
6,миролюбиво,0.6783333333333333,0.6399999999999999,0.07312470322826765
4,украине,0.5924999999999999,0.5900000000000001,0.028613807855649147
4,камеруна,0.6275000000000001,0.6300000000000003,0.08870597499605093
1,зрелость,0.7600000000000007,0.7600000000000007,0.0
1,предпереговоры,0.8799999999999999,0.8799999999999999,0.0
4,отвезти,0.4400000000000001,0.41500000000000015,0.07582875444051548
4,самару,0.5775,0.59,0.028613807855649015
6,сотрудничаем,0.6966666666666668,0.6799999999999999,0.05617433182117574
5,человеческая,0.708,0.71,0.038678159211627317
1,смениться,0.49,0.49,0.0
1,регрессом,0.6299999999999999,0.6299999999999999,0.0
2,практического,0.745,0.745,0.0249999999999998
2,протекционизму,0.96,0.96,0.040000000000000036
1,засопел,0.6500000000000001,0.6500000000000001,0.0
1,попятился,0.71,0.71,0.0
5,желании,0.4660000000000001,0.45000000000000007,0.06343500610861492
4,плодотворного,0.76,0.7450000000000001,0.0689202437604509
2,колебаться,0.525,0.525,0.0050000000000000044
5,возложенных,0.5980000000000001,0.6100000000000003,0.05114684741017767
4,циклов,0.5399999999999998,0.5199999999999998,0.08485281374238583
5,общественный,0.5599999999999999,0.5300000000000002,0.09359487165438068
1,уклад,0.28000000000000025,0.28000000000000025,0.0
1,проникает,0.48,0.48,0.0
1,затерялось,0.73,0.73,0.0
2,подготовленности,0.8350000000000001,0.8350000000000001,0.06500000000000006
3,идеале,0.39000000000000007,0.43000000000000016,0.07118052168020875
2,сократил,0.4500000000000002,0.4500000000000002,0.029999999999999805
2,обоснованными,0.7549999999999997,0.7549999999999997,0.06500000000000017
2,гаганов,0.6,0.6,0.020000000000000018
18,поднял,0.3827777777777778,0.375,0.05454921891237873
2,пятом,0.345,0.345,0.05499999999999994
2,шестом,0.34999999999999987,0.34999999999999987,2.220446049250313e-16
2,шаге,0.31000000000000005,0.31000000000000005,0.020000000000000018
2,выстрелил,0.5799999999999996,0.5799999999999996,0.06000000000000005
1,стратегиями,0.5700000000000003,0.5700000000000003,0.0
2,веское,0.3900000000000001,0.3900000000000001,0.009999999999999787
6,соображение,0.6833333333333332,0.6550000000000001,0.09428090415820639
3,потрясены,0.59,0.5800000000000001,0.029439202887759554
1,несоразмерным,0.7000000000000002,0.7000000000000002,0.0
5,выступающему,0.8039999999999997,0.7999999999999998,0.056071383075504765
2,необъятное,0.6500000000000001,0.6500000000000001,0.12000000000000005
2,высокомерие,0.71,0.71,0.10999999999999988
2,выразилось,0.595,0.595,0.19500000000000006
2,расплачиваемся,0.9250000000000002,0.9250000000000002,0.06500000000000006
1,португальском,0.6599999999999999,0.6599999999999999,0.0
1,существительные,0.79,0.79,0.0
2,женского,0.43499999999999983,0.43499999999999983,0.1050000000000002
1,венесуэлой,0.7799999999999994,0.7799999999999994,0.0
2,андорра,0.535,0.535,0.02499999999999991
2,поверьте,0.6050000000000001,0.6050000000000001,0.12499999999999989
2,ужаснее,0.75,0.75,0.11000000000000032
2,активными,0.45999999999999996,0.45999999999999996,0.020000000000000018
2,зашагал,0.525,0.525,0.025000000000000022
1,переулку,0.71,0.71,0.0
1,поспевал,0.6499999999999995,0.6499999999999995,0.0
4,верного,0.4300000000000001,0.42000000000000015,0.03741657386773951
2,сторонника,0.6400000000000001,0.6400000000000001,0.020000000000000018
1,состоятельности,0.9800000000000004,0.9800000000000004,0.0
2,слышат,0.33999999999999986,0.33999999999999986,0.10000000000000009
2,понятиях,0.5599999999999998,0.5599999999999998,0.039999999999999813
6,замену,0.4400000000000001,0.43000000000000005,0.06904105059069325
8,смеются,0.6275,0.62,0.0848159772684369
2,обрушивая,0.5950000000000001,0.5950000000000001,0.015000000000000013
3,ураганы,0.5933333333333335,0.5700000000000001,0.040276819911982044
2,беспощадно,0.7199999999999998,0.7199999999999998,0.08000000000000007
2,мстят,0.52,0.52,0.050000000000000266
5,предшественника,0.8179999999999998,0.78,0.12496399481450651
3,одобряю,0.5133333333333334,0.5300000000000002,0.05436502143433371
6,лета,0.3216666666666667,0.29500000000000004,0.054594464513864065
1,позвали,0.4099999999999999,0.4099999999999999,0.0
3,сочувствия,0.69,0.6599999999999999,0.16062378404209007
7,отдельный,0.4257142857142857,0.42000000000000004,0.047164497197769044
2,выполнял,0.42500000000000016,0.42500000000000016,0.004999999999999782
2,буквы,0.3899999999999999,0.3899999999999999,0.030000000000000027
1,сопровождаются,0.8700000000000001,0.8700000000000001,0.0
3,беспорядками,0.9466666666666667,0.9299999999999999,0.15965240019770743
2,преисполненные,0.755,0.755,0.025000000000000022
2,сур,0.2599999999999998,0.2599999999999998,0.009999999999999787
2,корана,0.5350000000000001,0.5350000000000001,0.015000000000000568
2,порочной,0.605,0.605,0.015000000000000124
4,соавторства,0.6099999999999999,0.5949999999999999,0.02915475947422653
1,повышаем,0.6099999999999999,0.6099999999999999,0.0
1,наркомания,0.6499999999999995,0.6499999999999995,0.0
1,психотропные,0.7400000000000002,0.7400000000000002,0.0
6,традиционные,0.7016666666666667,0.6849999999999999,0.06361778227997424
2,обострение,0.5549999999999999,0.5549999999999999,0.05499999999999994
6,переломное,0.6783333333333333,0.665,0.08629728977333083
6,отечества,0.6833333333333332,0.71,0.11813363431112886
3,октябре,0.45000000000000034,0.4400000000000004,0.014142135623731173
2,зиждется,0.7,0.7,0.15999999999999992
3,взаимопонимании,1.093333333333333,1.0999999999999996,0.138884444373331
2,взаимосвязанности,0.935,0.935,0.04499999999999993
4,класса,0.5225000000000002,0.5300000000000002,0.06796138609534105
3,необратимые,0.6533333333333334,0.6300000000000003,0.07133644853010893
2,пояснение,0.5549999999999999,0.5549999999999999,0.014999999999999902
2,определенности,0.9249999999999998,0.9249999999999998,0.16500000000000004
5,защищаем,0.6399999999999999,0.65,0.026832815729997527
5,серьезнейших,0.8659999999999999,0.8599999999999999,0.08163332652783406
1,ответственная,0.69,0.69,0.0
1,устремляем,0.5899999999999999,0.5899999999999999,0.0
1,усматривают,0.47999999999999987,0.47999999999999987,0.0
2,разорвали,0.5799999999999998,0.5799999999999998,0.010000000000000009
2,мертвый,0.46,0.46,0.019999999999999962
2,сон,0.3,0.3,0.020000000000000073
2,лишенные,0.585,0.585,0.02499999999999991
2,богатой,0.5900000000000003,0.5900000000000003,0.0900000000000003
3,предпочитаем,0.7833333333333332,0.78,0.09392668535736912
2,сказывались,0.6000000000000001,0.6000000000000001,0.04999999999999982
2,громадных,0.5700000000000001,0.5700000000000001,0.030000000000000027
2,первоочередным,0.7999999999999996,0.7999999999999996,2.220446049250313e-16
6,новость,0.4766666666666668,0.45000000000000007,0.1073416145873642
5,преддверии,0.5360000000000001,0.5700000000000001,0.08114185110040323
2,невелик,0.6849999999999998,0.6849999999999998,0.0050000000000001155
2,заветная,0.4099999999999999,0.4099999999999999,0.019999999999999796
2,албанцев,0.5499999999999998,0.5499999999999998,0.08000000000000007
2,албанию,0.4500000000000002,0.4500000000000002,0.03000000000000025
5,развитой,0.42799999999999994,0.4399999999999995,0.024819347291981774
1,бульдозерами,0.69,0.69,0.0
1,снесли,0.3900000000000001,0.3900000000000001,0.0
1,синагоги,0.69,0.69,0.0
5,круглая,0.618,0.5999999999999999,0.05192301994298868
5,изношенная,0.6920000000000001,0.6699999999999999,0.035440090293338715
1,аббасом,0.6499999999999999,0.6499999999999999,0.0
2,вспомогательный,0.82,0.82,0.13
2,попирается,0.8900000000000001,0.8900000000000001,0.020000000000000018
1,разделяющими,0.75,0.75,0.0
2,оставайся,0.545,0.545,0.07500000000000007
2,эмоции,0.4399999999999995,0.4399999999999995,0.009999999999999787
1,соседние,0.4500000000000002,0.4500000000000002,0.0
1,переговорном,0.5200000000000005,0.5200000000000005,0.0
2,экстерриториальные,0.8799999999999999,0.8799999999999999,0.0
2,провинциях,0.6200000000000001,0.6200000000000001,0.08000000000000007
1,пухлый,0.42999999999999994,0.42999999999999994,0.0
2,офицер,0.505,0.505,0.05500000000000005
4,применению,0.6125000000000002,0.6100000000000003,0.022776083947861004
3,согласованными,0.69,0.71,0.043204937989385774
3,многосекторальный,0.91,0.9300000000000002,0.10708252269472666
1,предполагающий,0.7799999999999994,0.7799999999999994,0.0
1,организованную,0.8499999999999996,0.8499999999999996,0.0
1,всемирную,0.5300000000000002,0.5300000000000002,0.0
1,касающуюся,0.6499999999999995,0.6499999999999995,0.0
2,вредными,0.4800000000000004,0.4800000000000004,0.009999999999999787
1,протянутой,0.5100000000000002,0.5100000000000002,0.0
1,состояться,0.56,0.56,0.0
5,национальности,0.9899999999999999,0.9500000000000002,0.11815244390193516
2,оценивал,0.5149999999999999,0.5149999999999999,0.03499999999999992
2,знающий,0.5100000000000002,0.5100000000000002,0.020000000000000018
2,менталитет,0.7649999999999999,0.7649999999999999,0.08499999999999974
10,обязанностью,0.633,0.6300000000000001,0.12247856955402445
2,учитываем,0.6450000000000001,0.6450000000000001,0.06500000000000006
1,возникновение,0.7699999999999996,0.7699999999999996,0.0
4,трудящихся,0.8074999999999994,0.7599999999999993,0.13329947486768273
2,разинул,0.5850000000000001,0.5850000000000001,0.03500000000000003
2,выпучил,0.5400000000000001,0.5400000000000001,0.01000000000000012
1,сорвать,0.37999999999999945,0.37999999999999945,0.0
1,аплодисменты,0.7300000000000004,0.7300000000000004,0.0
5,причастны,0.534,0.5499999999999998,0.04223742416388573
2,улучшается,0.7300000000000002,0.7300000000000002,0.05999999999999983
2,юбилейное,0.5499999999999998,0.5499999999999998,0.06000000000000005
2,сороковое,0.5449999999999999,0.5449999999999999,0.08499999999999996
3,преградой,0.5199999999999999,0.5099999999999998,0.021602468994692817
4,безобразной,0.7875,0.7650000000000001,0.09337424698491537
4,соблазнительной,0.9200000000000002,0.8700000000000001,0.172916164657906
4,дерзостью,0.6849999999999998,0.6899999999999995,0.050249378105604287
2,точности,0.6650000000000001,0.6650000000000001,0.06500000000000006
1,обретении,0.71,0.71,0.0
2,затеянное,0.6950000000000001,0.6950000000000001,0.015000000000000069
2,занимало,0.5249999999999999,0.5249999999999999,0.02499999999999991
2,использовалось,0.7749999999999999,0.7749999999999999,0.07499999999999973
2,гневе,0.365,0.365,0.004999999999999921
2,слезах,0.44999999999999996,0.44999999999999996,0.020000000000000018
4,помчалась,0.5950000000000001,0.5950000000000002,0.03905124837953322
2,возросшему,0.7000000000000001,0.7000000000000001,0.029999999999999916
5,доканчивала,0.758,0.7,0.15625619987699696
5,гладить,0.426,0.41999999999999993,0.030066592756745725
5,блузку,0.538,0.56,0.07304792947099886
5,гвинеи,0.4760000000000001,0.4500000000000002,0.05817215828899602
4,бисау,0.5999999999999999,0.5899999999999999,0.024494897427831622
1,недуга,0.44999999999999973,0.44999999999999973,0.0
2,сооружении,0.6199999999999999,0.6199999999999999,2.220446049250313e-16
1,исполняет,0.53,0.53,0.0
1,состоящее,0.69,0.69,0.0
2,полноправный,0.6050000000000002,0.6050000000000002,0.014999999999999902
1,быстроразвивающимся,0.9800000000000001,0.9800000000000001,0.0
1,державам,0.42999999999999994,0.42999999999999994,0.0
1,отказано,0.3700000000000001,0.3700000000000001,0.0
4,соответствующую,0.8849999999999997,0.9049999999999996,0.15787653403846966
6,делах,0.415,0.42500000000000004,0.06726812023536846
4,осмотрительно,0.7300000000000002,0.7300000000000001,0.05000000000000029
1,пригодную,0.56,0.56,0.0
4,предоставил,0.5725000000000002,0.5900000000000003,0.0511737237261468
1,преданный,0.44999999999999973,0.44999999999999973,0.0
1,сторонник,0.7600000000000002,0.7600000000000002,0.0
2,символа,0.47,0.47,0.050000000000000044
5,символ,0.4320000000000001,0.4199999999999997,0.06400000000000018
6,работницы,0.685,0.665,0.0888350531415763
